reset,address,consumption,gym,timestamp,multiStepPredictions.actual,multiStepPredictions.1,multiStepPredictions.5,multiStepBucketLikelihoods.1,multiStepBucketLikelihoods.5,multiStepBestPredictions.actual,multiStepBestPredictions.1,multiStepBestPredictions.5,anomalyScore,anomalyLabel,multiStepBestPredictions:multiStep:errorMetric='aae':steps=1:window=1000:field=consumption,prediction:trivial:errorMetric='aae':steps=5:window=1000:field=consumption,multiStepBestPredictions:multiStep:errorMetric='aae':steps=5:window=1000:field=consumption,prediction:trivial:errorMetric='aae':steps=1:window=1000:field=consumption
0,Shop 67 197-215 Condamine Street Balgowlah 2093,38.4,Balgowlah Platinum,2010-08-05 13:00:00,38.4,{41.95380007135869: 0.067305669764141526	 40.76030988236593: 0.08335046709783353	 43.18711597108329: 0.10126600417362126	 43.980511157754094: 0.043708709168730597	 40.85207433455058: 0.060541901982457902	 45.318402061665964: 0.043353088687790975	 39.924360131237314: 0.041865072233044316	 43.33812998909751: 0.09463165901790363},{41.95380007135869: 0.044100104930825459	 43.980511157754094: 0.033101615223402041	 42.92445138726184: 0.079794585748605623	 40.48867762078655: 0.049342948361129513	 40.76030988236593: 0.068298610648578742	 5.0120579994754975: 0.073333115054200523	 39.924360131237314: 0.033830748461611125	 43.33812998909751: 0.085394804768501253},{51: 0.041865072233044316	 53: 0.060541901982457902	 54: 0.067305669764141526	 56: 0.09463165901790363	 57: 0.043708709168730597	 59: 0.043353088687790975},{1: 0.073333115054200523	 51: 0.033830748461611125	 52: 0.049342948361129513	 53: 0.068298610648578742	 54: 0.044100104930825459	 56: 0.085394804768501253	 57: 0.033101615223402041},38.4,43.1871159711,43.3381299891,0.7386626684,[],5.69760747229,15.9749090909,12.3423900434,5.90349819059
0,Shop 67 197-215 Condamine Street Balgowlah 2093,38.1,Balgowlah Platinum,2010-08-05 14:00:00,38.1,{40.85207433455058: 0.049188990337740157	 43.520458418985726: 0.050123046882087033	 43.18711597108329: 0.097303646451151568	 43.980511157754094: 0.061587162439929129	 40.76030988236593: 0.067313575327963671	 45.318402061665964: 0.058274339206134888	 41.95380007135869: 0.058072225014243757	 43.33812998909751: 0.096741920279566088},{45.46714228303797: 0.038898188719897177	 43.520458418985726: 0.052212325305296126	 43.980511157754094: 0.05160849111084341	 42.92445138726184: 0.070445389933744551	 40.76030988236593: 0.047927758913562754	 45.318402061665964: 0.046032160654575285	 5.0120579994754975: 0.077077966517411195	 43.33812998909751: 0.064352417722366856},{56: 0.096741920279566088	 57: 0.061587162439929129	 59: 0.058274339206134888	 53: 0.067313575327963671	 54: 0.058072225014243757},{1: 0.077077966517411195	 53: 0.047927758913562754	 56: 0.064352417722366856	 57: 0.05160849111084341	 59: 0.046032160654575285	 60: 0.038898188719897177},38.1,43.1871159711,5.01205799948,0.725347891,[],5.69687194036,15.9560532688,12.3675057237,5.89674698795
0,Shop 67 197-215 Condamine Street Balgowlah 2093,40.0,Balgowlah Platinum,2010-08-05 15:00:00,40.0,{40.74864014611704: 0.057959960202224575	 45.46714228303797: 0.047851090660882049	 43.18711597108329: 0.074323416403421771	 43.980511157754094: 0.044948993840793323	 40.76030988236593: 0.077894816903682121	 40.85207433455058: 0.067326589611254761	 41.95380007135869: 0.056638389302140928	 43.33812998909751: 0.075702993668827767},{40.74864014611704: 0.066232969701246203	 43.980511157754094: 0.035652388830021545	 42.92445138726184: 0.061408764245579277	 40.48867762078655: 0.045524959333159892	 40.76030988236593: 0.080467881868485344	 5.0120579994754975: 0.064883369473385896	 41.95380007135869: 0.048963124678284807	 43.33812998909751: 0.06707005133048663},{56: 0.075702993668827767	 57: 0.044948993840793323	 60: 0.047851090660882049	 53: 0.067326589611254761	 54: 0.056638389302140928},{1: 0.064883369473385896	 52: 0.045524959333159892	 53: 0.080467881868485344	 54: 0.048963124678284807	 56: 0.06707005133048663	 57: 0.035652388830021545},40.0,40.7603098824,40.7603098824,0.7120331136,[],5.69093143246,15.9413542926,12.3534704204,5.89193742479
0,Shop 67 197-215 Condamine Street Balgowlah 2093,39.1,Balgowlah Platinum,2010-08-05 16:00:00,39.1,{45.46714228303797: 0.045358032672591135	 43.18711597108329: 0.092720040324625552	 40.85207433455058: 0.086376358446467391	 40.76030988236593: 0.056459866427765577	 45.318402061665964: 0.036757003151207758	 5.0120579994754975: 0.039540893130833782	 41.95380007135869: 0.062939840616125384	 43.33812998909751: 0.094326718286910666},{45.46714228303797: 0.041736719970045667	 43.18711597108329: 0.071355319747332113	 40.48867762078655: 0.061599969880054513	 40.76030988236593: 0.040860255948937246	 45.318402061665964: 0.033045097687461972	 5.0120579994754975: 0.085741879506379459	 41.95380007135869: 0.033847752438245296	 43.33812998909751: 0.094461389037271082},{1: 0.039540893130833782	 53: 0.056459866427765577	 54: 0.062939840616125384	 56: 0.094326718286910666	 59: 0.036757003151207758	 60: 0.045358032672591135},{1: 0.085741879506379459	 52: 0.061599969880054513	 53: 0.040860255948937246	 54: 0.033847752438245296	 56: 0.094461389037271082	 59: 0.033045097687461972	 60: 0.041736719970045667},39.1,43.3381299891,43.3381299891,0.6979680856,[],5.68918527688,15.9252415459,12.3436692846,5.8859375
0,Shop 67 197-215 Condamine Street Balgowlah 2093,37.6,Balgowlah Platinum,2010-08-05 17:00:00,37.6,{43.33812998909751: 0.11150580675352051	 40.76030988236593: 0.053477180135728539	 43.18711597108329: 0.076578279021098969	 43.980511157754094: 0.050319438495099213	 40.85207433455058: 0.049821122058814019	 5.0120579994754975: 0.035950293322289495	 41.95380007135869: 0.037967260089807268	 45.46714228303797: 0.062026361079545268},{40.76030988236593: 0.048793269697968517	 43.18711597108329: 0.060488375308501319	 43.980511157754094: 0.049147148598289815	 40.85207433455058: 0.041862395729525465	 45.318402061665964: 0.035716001808843087	 5.0120579994754975: 0.082177773762977913	 43.33812998909751: 0.10734837637420554	 45.46714228303797: 0.050940922256746707},{1: 0.035950293322289495	 53: 0.049821122058814019	 54: 0.037967260089807268	 56: 0.11150580675352051	 57: 0.050319438495099213	 60: 0.062026361079545268},{1: 0.082177773762977913	 53: 0.048793269697968517	 56: 0.10734837637420554	 57: 0.049147148598289815	 59: 0.035716001808843087	 60: 0.050940922256746707},37.6,43.3381299891,43.3381299891,0.6839030576,[],5.68924403404,15.9092882992,12.3357012034,5.88067226891
0,Shop 67 197-215 Condamine Street Balgowlah 2093,43.7,Balgowlah Platinum,2010-08-05 18:00:00,43.7,{40.76030988236593: 0.048606936508681059	 43.520458418985726: 0.039254526045798301	 43.18711597108329: 0.070720580585384399	 43.980511157754094: 0.041495277332157313	 40.85207433455058: 0.049914910209393086	 45.318402061665964: 0.065508004590891206	 43.33812998909751: 0.090845184286916875	 45.46714228303797: 0.049005904756777671},{45.46714228303797: 0.044138563881107484	 43.520458418985726: 0.045727888804728424	 46.47128037801699: 0.044659332985902356	 43.18711597108329: 0.056028281701166013	 43.980511157754094: 0.05920091506788551	 45.318402061665964: 0.054604411139369473	 5.0120579994754975: 0.078901681603383816	 43.33812998909751: 0.068822625823703451},{56: 0.090845184286916875	 57: 0.041495277332157313	 59: 0.065508004590891206	 60: 0.049005904756777671	 53: 0.048606936508681059},{1: 0.078901681603383816	 56: 0.068822625823703451	 57: 0.05920091506788551	 59: 0.054604411139369473	 60: 0.044138563881107484	 61: 0.044659332985902356},43.7,43.3381299891,5.01205799948,0.6698380296,[],5.6828562954,15.8965060241,12.3674508912,5.8809352518
0,Shop 67 197-215 Condamine Street Balgowlah 2093,39.7,Balgowlah Platinum,2010-08-05 19:00:00,39.7,{40.74864014611704: 0.041394653204441065	 45.46714228303797: 0.055759811924245825	 43.520458418985726: 0.05248857680525193	 43.18711597108329: 0.072191941829483783	 43.980511157754094: 0.068150895197948688	 40.76030988236593: 0.067909309872597301	 45.318402061665964: 0.043073356987673672	 43.33812998909751: 0.063491196742850003},{45.46714228303797: 0.034542338576900734	 43.520458418985726: 0.048790588587927911	 43.18711597108329: 0.055292165359647011	 43.980511157754094: 0.056971570548742516	 40.76030988236593: 0.047542330886340994	 5.0120579994754975: 0.09547531392916038	 39.924360131237314: 0.033996237865916476	 43.33812998909751: 0.050265066137912838},{56: 0.063491196742850003	 57: 0.068150895197948688	 59: 0.043073356987673672	 60: 0.055759811924245825	 53: 0.067909309872597301},{1: 0.09547531392916038	 51: 0.033996237865916476	 53: 0.047542330886340994	 56: 0.050265066137912838	 57: 0.056971570548742516	 60: 0.034542338576900734},39.7,43.1871159711,5.01205799948,0.6698380296,[],5.68022666627,15.8793020457,12.3943106879,5.87868263473
0,Shop 67 197-215 Condamine Street Balgowlah 2093,39.5,Balgowlah Platinum,2010-08-05 20:00:00,39.5,{39.924360131237314: 0.043157782913084287	 45.46714228303797: 0.039021145774191003	 43.980511157754094: 0.042805690725770493	 40.76030988236593: 0.061036047585584369	 43.3409811797583: 0.092946315638585505	 40.85207433455058: 0.054209444665031963	 41.95380007135869: 0.043890403341796731	 43.33812998909751: 0.076666048131789816},{45.46714228303797: 0.0386723338765168	 43.18711597108329: 0.065524635587481561	 43.980511157754094: 0.045259345860117942	 40.76030988236593: 0.063377835883011491	 40.85207433455058: 0.042482803150836024	 5.0120579994754975: 0.075794453020127259	 39.924360131237314: 0.038009941939329335	 43.33812998909751: 0.068116552342092226},{51: 0.043157782913084287	 53: 0.054209444665031963	 54: 0.043890403341796731	 56: 0.076666048131789816	 57: 0.042805690725770493	 60: 0.039021145774191003},{1: 0.075794453020127259	 51: 0.038009941939329335	 53: 0.042482803150836024	 56: 0.068116552342092226	 57: 0.045259345860117942	 60: 0.0386723338765168},39.5,43.3409811798,5.01205799948,0.6698380296,[],5.67802661186,15.8608173077,12.4208655332,5.87188995215
0,Shop 67 197-215 Condamine Street Balgowlah 2093,14.2,Balgowlah Platinum,2010-08-05 21:00:00,14.2,{40.76030988236593: 0.054241504895410242	 43.980511157754094: 0.037168975424073783	 43.3409811797583: 0.075920080060746645	 40.85207433455058: 0.045838351166849436	 45.318402061665964: 0.039154659890217332	 43.33812998909751: 0.077942092640687965	 31.549169999999997: 0.034491489635322704	 45.46714228303797: 0.045159917640656327},{45.46714228303797: 0.027338436839495543	 43.18711597108329: 0.043175763391581599	 13.967099999999995: 0.029546339116527515	 43.980511157754094: 0.030892252819920033	 40.76030988236593: 0.039522596217933713	 40.85207433455058: 0.032073167151088135	 5.0120579994754975: 0.13066020741899526	 43.33812998909751: 0.056314611675887492},{39: 0.034491489635322704	 53: 0.045838351166849436	 56: 0.077942092640687965	 57: 0.037168975424073783	 59: 0.039154659890217332	 60: 0.045159917640656327},{1: 0.13066020741899526	 14: 0.029546339116527515	 53: 0.032073167151088135	 56: 0.056314611675887492	 57: 0.030892252819920033	 60: 0.027338436839495543},14.2,43.3381299891,5.01205799948,0.6839030576,[],5.70605540921,15.8716686675,12.4169844726,5.89510155317
0,Shop 67 197-215 Condamine Street Balgowlah 2093,5.1,Balgowlah Platinum,2010-08-05 22:00:00,5.1,{20.70359: 0.026989150694880892	 7.7: 0.028227552809565272	 21.902987173699998: 0.03028498694832412	 23.195353224954527: 0.033048433237066008	 9.427909999999999: 0.024745177062696716	 43.3409811797583: 0.023564302634382518	 5.0120579994754975: 0.27563898740241205	 4.699200622626832: 0.080087531692515826},{40.76030988236593: 0.039369182918009601	 43.520458418985726: 0.026746152460334995	 43.18711597108329: 0.046921203883264262	 43.980511157754094: 0.03169333975639968	 40.85207433455058: 0.037737268960420053	 45.318402061665964: 0.028709636142875798	 5.0120579994754975: 0.17865748599239356	 43.33812998909751: 0.0543896440003971},{0: 0.080087531692515826	 1: 0.27563898740241205	 5: 0.028227552809565272	 7: 0.024745177062696716	 24: 0.026989150694880892	 56: 0.023564302634382518	 25: 0.03028498694832412	 27: 0.033048433237066008},{56: 0.0543896440003971	 57: 0.03169333975639968	 59: 0.028709636142875798	 53: 0.037737268960420053	 1: 0.17865748599239356},5.1,5.01205799948,5.01205799948,0.7044259788,[],5.6993512166,15.8916067146,12.402201448,5.89892601432
0,Shop 67 197-215 Condamine Street Balgowlah 2093,15.5,Balgowlah Platinum,2010-08-05 23:00:00,15.5,{4.699200622626832: 0.12072659403200381	 8.0298: 0.030612979207829256	 21.902987173699998: 0.06999080795523617	 23.195353224954527: 0.053322585957789409	 22.969299999999997: 0.027002711349714981	 10.7: 0.030311088599500914	 5.0120579994754975: 0.2927862459661133	 17.891747199999998: 0.044436270478143212},{45.46714228303797: 0.03228128801487043	 43.520458418985726: 0.034625871947454201	 43.18711597108329: 0.053645556740872499	 43.980511157754094: 0.03494705602764802	 40.76030988236593: 0.03697429578694976	 40.85207433455058: 0.035677866558192238	 5.0120579994754975: 0.12687159092698461	 43.33812998909751: 0.059058859048855231},{0: 0.12072659403200381	 1: 0.2927862459661133	 5: 0.030612979207829256	 9: 0.030311088599500914	 20: 0.044436270478143212	 25: 0.06999080795523617	 27: 0.053322585957789409},{56: 0.059058859048855231	 57: 0.03494705602764802	 60: 0.03228128801487043	 53: 0.035677866558192238	 1: 0.12687159092698461},15.5,5.01205799948,5.01205799948,0.7249489,[],5.70505871455,15.9063473054,12.3999089218,5.90429082241
0,Shop 67 197-215 Condamine Street Balgowlah 2093,19.9,Balgowlah Platinum,2010-08-06 00:00:00,19.9,{5.038440599632848: 0.22411306663927644	 20.70359: 0.051354711681697696	 21.902987173699998: 0.050781062767110911	 22.969299999999997: 0.027364566299647338	 23.195353224954527: 0.077691290711544236	 20.704099999999997: 0.03758283607439044	 21.966409119999998: 0.046410598534028201	 4.699200622626832: 0.097028973042853128},{40.76030988236593: 0.048569242336278316	 43.520458418985726: 0.036342096209695425	 39.487581582999994: 0.031768163331864954	 43.3409811797583: 0.057810483740183306	 40.85207433455058: 0.041523045854761756	 5.0120579994754975: 0.092587550163660992	 39.924360131237314: 0.036251909320947025	 43.33812998909751: 0.061874908120208523},{24: 0.03758283607439044	 1: 0.22411306663927644	 27: 0.027364566299647338	 0: 0.097028973042853128	 25: 0.046410598534028201},{56: 0.061874908120208523	 57: 0.036342096209695425	 51: 0.036251909320947025	 53: 0.041523045854761756	 1: 0.092587550163660992},19.9,5.03844059963,5.01205799948,0.7318057842,[],5.7159593106,15.9110047847,12.4028850379,5.9025
0,Shop 67 197-215 Condamine Street Balgowlah 2093,22.2,Balgowlah Platinum,2010-08-06 01:00:00,22.2,{5.038440599632848: 0.17714664148471412	 12.072109999999999: 0.032344548049693708	 23.195353224954527: 0.029613508311133636	 4.699200622626832: 0.11811044255731898	 15.065138999999999: 0.036445048820141789	 16.902499999999996: 0.029916694117668945	 19.301: 0.03402468833727805	 16.4517807577: 0.029200396015987801},{43.980511157754094: 0.033194559659351086	 45.318402061665964: 0.032164050392268148	 43.3409811797583: 0.042194258694745135	 40.85207433455058: 0.036825626652554476	 19.301: 0.03177928763879747	 5.0120579994754975: 0.090874753299704014	 16.4517807577: 0.03326740248600836	 43.33812998909751: 0.052126364195710366},{0: 0.11811044255731898	 1: 0.17714664148471412	 11: 0.032344548049693708	 15: 0.036445048820141789	 17: 0.029200396015987801	 18: 0.029916694117668945	 22: 0.03402468833727805	 27: 0.029613508311133636},{1: 0.090874753299704014	 17: 0.03326740248600836	 53: 0.036825626652554476	 22: 0.03177928763879747	 56: 0.052126364195710366	 57: 0.033194559659351086	 59: 0.032164050392268148},22.2,5.03844059963,5.01205799948,0.7318057842,[],5.7295688232,15.9126642772,12.4086019518,5.89821640904
0,Shop 67 197-215 Condamine Street Balgowlah 2093,20.5,Balgowlah Platinum,2010-08-06 02:00:00,20.5,{5.038440599632848: 0.28207046375808753	 16.4517807577: 0.018497313515635789	 21.049008299999997: 0.019209481010340614	 21.902987173699998: 0.017980507822404158	 23.195353224954527: 0.047441597807727554	 4.699200622626832: 0.18252212471684051	 39.924360131237314: 0.017943824682350243	 44.08671658972286: 0.01855551641054309},{45.46714228303797: 0.026022913984684832	 40.76030988236593: 0.026539208332040549	 43.3409811797583: 0.03945911851969075	 40.85207433455058: 0.026842360034714224	 5.0120579994754975: 0.21150611578960005	 39.924360131237314: 0.030315984418144738	 4.699200622626832: 0.12032361299812686	 43.33812998909751: 0.034925626048378552},{0: 0.18252212471684051	 1: 0.28207046375808753	 17: 0.018497313515635789	 51: 0.017943824682350243	 24: 0.019209481010340614	 25: 0.017980507822404158	 58: 0.01855551641054309	 27: 0.047441597807727554},{0: 0.12032361299812686	 1: 0.21150611578960005	 51: 0.030315984418144738	 53: 0.026842360034714224	 56: 0.034925626048378552	 60: 0.026022913984684832},20.5,5.03844059963,5.01205799948,0.7177407562,[],5.74112700678,15.9011933174,12.4122765819,5.8932304038
0,Shop 67 197-215 Condamine Street Balgowlah 2093,20.4,Balgowlah Platinum,2010-08-06 03:00:00,20.4,{5.038440599632848: 0.23699912242908713	 44.08671658972286: 0.022986259342900266	 23.195353224954527: 0.062578378795881018	 22.969299999999997: 0.020269177074701945	 45.946248884069: 0.016694141437576766	 21.049008299999997: 0.017816310910337963	 4.699200622626832: 0.19499685318349969	 21.152512999999995: 0.022887022967898549},{45.46714228303797: 0.037901830625989404	 23.195353224954527: 0.054046941439823547	 43.3409811797583: 0.036497412588120233	 40.76030988236593: 0.035584239162793983	 45.318402061665964: 0.035686209903015194	 5.0120579994754975: 0.20009362134818037	 4.699200622626832: 0.17800888045640886	 43.33812998909751: 0.044017722537585693},{0: 0.19499685318349969	 1: 0.23699912242908713	 24: 0.022887022967898549	 58: 0.022986259342900266	 27: 0.062578378795881018	 60: 0.016694141437576766},{0: 0.17800888045640886	 1: 0.20009362134818037	 59: 0.035686209903015194	 53: 0.035584239162793983	 56: 0.044017722537585693	 27: 0.054046941439823547	 60: 0.037901830625989404},20.4,5.03844059963,5.01205799948,0.689715771,[],5.75253914485,15.900476758,12.415823263,5.88635824437
0,Shop 67 197-215 Condamine Street Balgowlah 2093,20.5,Balgowlah Platinum,2010-08-06 04:00:00,20.5,{5.038440599632848: 0.2363293078105447	 8.0298: 0.01918422683344826	 19.6607: 0.022577122924427935	 22.969299999999997: 0.027504272993849863	 23.195353224954527: 0.057077220951227955	 21.966409119999998: 0.01859307800944849	 4.699200622626832: 0.17638970715954516	 21.152512999999995: 0.018648164640060336},{5.038440599632848: 0.23269806172797899	 43.520458418985726: 0.027782797620422128	 23.195353224954527: 0.027105037364707665	 4.699200622626832: 0.1708324802171555	 43.3409811797583: 0.024434645944297288	 40.85207433455058: 0.031645060968298756	 45.318402061665964: 0.033079078771080489	 44.08671658972286: 0.029562935502004634},{0: 0.17638970715954516	 1: 0.2363293078105447	 5: 0.01918422683344826	 22: 0.022577122924427935	 24: 0.018648164640060336	 25: 0.01859307800944849	 27: 0.057077220951227955},{0: 0.1708324802171555	 1: 0.23269806172797899	 27: 0.027105037364707665	 53: 0.031645060968298756	 56: 0.024434645944297288	 57: 0.027782797620422128	 58: 0.029562935502004634	 59: 0.033079078771080489},20.5,5.03844059963,5.03844059963,0.6616907858,[],5.76404272335,15.8875,12.4194491394,5.87950236967
